Time,jct-Time,unix_Time_rel,unix_Time,0x2d2_CHECKSUM,0x2d2_Counter,0x2d2_AC_ON,0x2d2_AC_Mode,0x2_Steering_Angle,0x2_Counter,0x2_CHECKSUM,0x40_CHECKSUM,0x40_Counter,0x40_Engine_RPM,0x40_Throttle_Pedal,0x40_Throttle_Cruise,0x40_Throttle_Combo,0x40_Signal1,0x40_Off_Accel,0x240_CHECKSUM,0x240_Counter,0x240_Signal1,0x240_Cruise_On,0x240_Cruise_Activated,0x240_Signal2,0x241_CHECKSUM,0x241_Counter,0x241_Cruise_On,0x241_Cruise_Activated,0x241_Cruise_Active,0x48_CHECKSUM,0x48_Counter,0x48_Gear,0x48_RPM,0x49_CHECKSUM,0x49_Counter,0x49_CVT_Gear,0x146_CHECKSUM,0x146_Counter,0x146_Signal1,0x146_Main,0x146_Set,0x146_Resume,0x146_Signal2,0x122_CHECKSUM,0x122_Counter,0x122_SET_1,0x122_LKAS_Output,0x122_LKAS_Request,0x220_CHECKSUM,0x220_Counter,0x220_Signal1,0x220_Brake_Pressure,0x220_Signal2,0x220_Cruise_Brake_Lights,0x220_Cruise_Brake_Fault,0x220_Cruise_Brake_Active,0x220_Cruise_Activated,0x220_Signal3,0x221_CHECKSUM,0x221_Counter,0x221_Signal1,0x221_Cruise_Fault,0x221_Cruise_Throttle,0x221_Signal2,0x221_Car_Follow,0x221_Signal4,0x221_Signal3,0x221_Cruise_Brake_Active,0x221_Distance_Swap,0x221_Cruise_EPB,0x221_Close_Distance,0x221_Signal5,0x221_Cruise_Cancel,0x221_Cruise_Set,0x221_Cruise_Resume,0x221_Signal6,0x222_CHECKSUM,0x222_Counter,0x222_Signal1,0x222_Cruise_Fault,0x222_Cruise_RPM,0x222_Cruise_Activated,0x222_Signal2,0x222_Brake_Lights,0x222_Cruise_Hold,0x222_Signal3,0x138_CHECKSUM,0x138_Counter,0x138_Brake_1,0x138_Brake_2,0x139_CHECKSUM,0x139_Counter,0x139_Signal1,0x139_Speed,0x139_Brake_Lights,0x139_Signal2,0x139_Brake_Pedal,0x139_Signal3,0x13a_CHECKSUM,0x13a_Counter,0x13a_FR,0x13a_RR,0x13a_RL,0x13a_FL,0x13b_Lateral,0x13b_Longitudinal,0x13c_CHECKSUM,0x13c_Counter,0x13c_Signal1,0x13c_ES_Brake,0x13c_Signal2,0x13c_Brake,0x13c_Signal3,0x118_CHECKSUM,0x118_Counter,0x118_State,0x119_CHECKSUM,0x119_Counter,0x119_Steer_Error_1,0x119_Steer_Torque_Sensor,0x119_Steer_Error_2,0x119_Steer_Warning,0x119_Steering_Angle,0x119_Steer_Torque_Output,0x321_CHECKSUM,0x321_Counter,0x321_PCB_Off,0x321_LDW_Off,0x321_Signal1,0x321_Cruise_Soft_Disable,0x321_Signal2,0x321_Cruise_Distance,0x321_Signal3,0x321_Conventional_Cruise,0x321_Signal4,0x321_Cruise_Disengaged,0x321_Cruise_Activated,0x321_Signal5,0x321_Cruise_Set_Speed,0x321_Cruise_Fault,0x321_Signal6,0x321_Brake_Lights,0x321_Car_Follow,0x321_Signal7,0x321_Far_Distance,0x321_Cruise_State,0x322_CHECKSUM,0x322_Counter,0x322_Keep_Hands_On_Wheel,0x322_Empty_Box,0x322_Signal1,0x322_LKAS_ACTIVE,0x322_Signal2,0x322_Backward_Speed_Limit_Menu,0x322_LKAS_ENABLE_3,0x322_LKAS_Left_Line_Light_Blink,0x322_LKAS_ENABLE_2,0x322_LKAS_Right_Line_Light_Blink,0x322_LKAS_Left_Line_Visible,0x322_LKAS_Left_Line_Green,0x322_LKAS_Right_Line_Visible,0x322_LKAS_Right_Line_Green,0x322_LKAS_Alert,0x322_Signal3,0x228_CHECKSUM,0x228_Counter,0x228_R_ADJACENT,0x228_L_ADJACENT,0x228_R_APPROACHING,0x228_L_APPROACHING,0x3ac_CHECKSUM,0x3ac_Counter,0x3ac_DOOR_OPEN_FL,0x3ac_DOOR_OPEN_FR,0x3ac_DOOR_OPEN_RL,0x3ac_DOOR_OPEN_RR,0x3ac_DOOR_OPEN_TRUNK,0x3ac_BRAKE,0x3ac_Lowbeam,0x3ac_WIPERS,0x3ac_Highbeam,0x3ac_FOG_LIGHTS2,0x3ac_DASH_BTN_LIGHTS,0x390_CHECKSUM,0x390_Counter,0x390_ICY_ROAD,0x390_SEATBELT_FL,0x390_LEFT_BLINKER,0x390_RIGHT_BLINKER,0x68d_CHECKSUM,0x68d_Counter,0x68d_Units,0x610_roll_rotation_x,0x610_pitch_rotation_y,0x611_yaw_rotation_z,0x630_din1_status,0x630_din2_status,0x630_dout_status,0x630_sd_present,0x630_gps_power_status,0x630_device_id,0x620_gps_antenna_status,0x620_gps_num_satellites,0x620_gps_navigation_method,0x621_gps_course,0x621_gps_speed,0x622_gps_longitude_minutes,0x622_gps_longitude_degree,0x622_gps_indicator_ew,0x623_gps_latitude_minutes,0x623_gps_latitude_degree,0x623_gps_indicator_ns,0x624_gps_altitude,0x625_gps_pdop,0x625_gps_hdop,0x626_gps_vdop,0x627_utc_year,0x627_utc_month,0x627_utc_day_of_month,0x627_utc_hour,0x627_utc_minute,0x627_utc_second,0x600_acceleration_x,0x600_acceleration_y,0x600_acceleration_z,0x600_temperature,0x600_vertical_axis,0x600_orientation,0x601_magnetic_field_x,0x601_magnetic_field_y,0x601_magnetic_field_z,0x640_rtc_sec,0x640_rtc_min,0x640_rtc_hour,0x640_rtc_day_of_week,0x640_rtc_day_of_month,0x640_rtc_month,0x640_rtc_year,lat,lon,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,gb_x,gb_y,gb_z,ab_x,ab_y,ab_z,roll,pitch,azi,imname
1.6,03:07.7,10.21450996,1596517388,6,10,0,5,5,0,163,226,5,1237,0,0,0,4,12,208,8,10223616,0,0,2933376,233,8,0,0,0,48,1,D,1162,81,1,146,61,3,285232353,0,0,0,0,58,7,1,0,0,49,15,0,0,0,0,0,0,0,0,14,15,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,193,15,0,0,1162,0,0,0,0,0,4,7,0,0,74,7,3,15.46875,0,1,0,15521,102,7,15.846,15.846,15.846,15.903,0.1,0,42,7,5.97924E+13,0,4,0,0,77,9,0,96,9,0,-11,0,0,5.5118,-17,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,119,13,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,110,9,1,0,0,0,39,4,3,891304242,1714430051,1646277173,0,1,1,0,0,3,48,50,32,1646277475,909647925,924856422,8240,49,807415864,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,101491.87,102223.04,32429.54,75,0,4,7540.8,3696,2472,48,51,32,51,56,32,13104,35.65002442,139.6601715,2.13,-2.893,-0.708,0.021,0.546,-10.193,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-1.609,-1.11,-90.225,277
1.7,03:07.8,10.31450987,1596517388,10,14,0,5,2.8,2,145,23,15,1199,9,0,8,4,0,211,10,10223616,0,0,2949760,207,10,0,0,0,45,11,D,1155,90,11,146,35,8,285231857,0,0,0,0,63,12,1,0,0,35,1,0,0,0,0,0,0,0,0,0,1,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,172,1,0,0,1155,0,0,0,0,0,22,12,0,0,81,12,3,15.525,0,1,0,15522,155,12,15.96,15.846,15.846,16.017,0,0,125,12,5.9935E+13,0,4,0,0,95,14,0,40,14,0,-75,0,0,2.9078,-28,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,121,15,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,111,10,1,0,0,0,39,4,3,908080694,1697849398,1663067704,0,1,1,0,0,3,48,50,32,1646277475,909647925,924856422,8240,49,807415864,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,57453.54,102223.04,32429.54,75,1,4,7464,3696,2472,48,51,32,51,56,32,13104,35.65002442,139.6601715,0.58,-2.539,-0.61,-0.201,-0.058,-9.192,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-1.45,-1.395,-90.264,280
1.8,03:07.9,10.41451001,1596517388,253,1,0,5,-0.9,4,111,17,9,1183,17,0,16,4,0,213,12,10223616,0,0,2949760,205,12,0,0,0,53,5,D,1169,80,5,146,27,13,288377329,0,0,0,0,52,1,1,0,0,37,3,0,0,0,0,0,0,0,0,2,3,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,186,3,0,0,1167,0,0,0,0,0,46,1,0,0,71,1,3,15.6375,0,1,0,15521,250,1,16.074,16.131,15.903,16.017,0,-0.1,195,1,6.00778E+13,0,4,0,0,246,3,0,178,2,0,-78,0,0,-0.1736,-32,63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,107,1,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,112,11,1,0,0,0,39,4,3,840971878,876027960,908080694,0,1,1,0,0,3,48,50,32,1646277475,909647925,924856422,8240,49,807415864,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,52237.6,48171.2,32218.4,75,1,0,3701.1,3696,2472,48,51,32,51,56,32,13104,35.65002442,139.6601715,-0.623,-0.085,-0.555,-0.262,0.214,-8.881,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-1.472,-1.511,-90.302,283
1.9,03:08.0,10.51450992,1596517388,0,4,0,5,-2.1,6,103,228,3,1143,17,0,16,5,0,215,14,10223616,0,0,2949760,174,14,0,0,0,69,15,D,1174,89,15,146,233,2,22038385,0,0,0,0,57,6,1,0,0,39,5,0,0,0,0,0,0,0,0,4,5,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,195,5,0,0,1174,0,0,0,0,0,73,6,0,0,79,6,3,15.75,0,1,0,15522,89,6,16.074,16.131,16.188,16.188,0.2,-0.1,183,6,6.02203E+13,0,4,0,0,211,8,0,254,7,0,-81,0,0,-1.8228,-24,64,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,108,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,113,12,1,0,0,0,39,4,3,1696609592,825761890,891304242,0,1,1,0,0,3,48,50,32,1646277475,909647925,924856422,8240,49,807415864,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,48233.76,48171.2,32218.4,75,3,0,3701.1,3696,2472,48,51,32,51,56,32,13104,35.65002442,139.6601715,-0.458,1.324,-0.085,-0.183,0.449,-8.929,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-1.505,-1.423,-90.319,286
2,03:08.1,10.61450982,1596517388,4,8,0,5,-0.1,0,111,6,13,1171,15,0,15,4,0,201,0,10223616,0,0,2949760,23,0,0,0,0,53,9,D,1166,82,9,146,246,7,22038513,0,0,0,0,62,11,1,0,0,41,7,0,0,0,0,0,0,0,0,6,7,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,191,6,0,0,1169,0,0,0,0,0,69,11,0,0,86,11,3,15.8625,0,1,0,15522,195,11,16.416,16.245,16.188,16.188,0.2,-0.1,174,11,6.03374E+13,0,4,0,0,84,13,0,223,13,0,106,0,0,-0.3255,27,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,110,4,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,114,13,1,0,0,0,39,4,3,824195170,1681334373,1696609592,0,1,1,0,0,3,48,50,32,1646277475,909647925,908079204,8292,49,807428913,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,55451.62,102223.04,32429.54,75,0,6,3777.9,3696,2472,48,51,32,51,56,32,13104,35.65001805,139.6601206,0.592,1.91,0.281,-0.027,0.595,-9.985,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-1.5,-1.225,-90.286,289
2.1,03:08.2,10.71450996,1596517388,7,11,0,5,5.1,2,168,104,7,1273,16,0,16,4,0,203,2,10223616,0,0,2949760,129,2,0,0,0,33,3,D,1154,77,3,146,117,12,22040465,0,0,0,0,51,0,1,0,0,43,9,0,0,0,0,0,0,0,0,8,9,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,182,9,0,0,1157,0,0,0,0,0,10,0,0,0,76,0,3,15.91875,0,1,0,15522,45,0,16.359,16.188,16.302,16.245,0,0,53,0,6.05488E+13,0,4,0,0,240,2,0,237,2,0,82,0,0,5.3165,21,66,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,74,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,112,6,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,115,14,1,0,0,0,39,4,3,941647409,1717706805,1646277173,0,1,1,0,0,3,48,50,32,891302453,909647928,908079204,8292,49,807428913,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,48444.9,102223.04,32429.54,75,0,4,7540.8,3696,2472,48,51,32,51,56,32,13104,35.65001805,139.6601206,3.406,-0.641,-0.323,0.07,0.809,-10.641,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-1.329,-1.159,-90.286,292
2.2,03:08.3,10.81450987,1596517388,10,14,0,5,7.2,4,193,196,1,1368,17,0,17,4,0,205,4,10223616,0,0,2949760,217,4,0,0,0,36,13,D,1149,89,13,146,203,1,23090561,0,0,0,0,56,5,1,0,0,45,11,0,0,0,0,0,0,0,0,10,11,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,177,11,0,0,1150,0,0,0,0,0,238,5,0,0,82,5,3,15.975,0,1,0,15522,28,5,16.359,16.416,16.473,16.473,0,0,139,5,6.06917E+13,0,4,0,0,65,7,0,214,7,0,36,0,0,7.378,-8,68,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,113,7,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,116,15,1,0,0,0,40,5,3,958423353,962797625,1713386339,0,1,1,0,0,3,48,50,32,891302453,909647928,908079204,8292,49,807428913,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,56448.67,102223.04,32429.54,74.5,0,1,7771.2,3696,2472,48,51,32,51,56,32,13104,35.65001805,139.6601206,2.594,-0.891,-0.842,0.177,-0.061,-9.879,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-1.038,-1.241,-90.352,295
2.3,03:08.4,10.91451001,1596517388,254,2,0,5,5.6,6,181,1,11,1409,22,0,22,4,0,206,6,10223616,0,0,2933376,1,6,0,0,0,252,7,D,1117,84,7,146,253,6,27285521,0,0,0,0,61,10,1,0,0,47,13,0,0,0,0,0,0,0,0,12,13,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,149,13,0,0,1120,0,0,0,0,0,250,10,0,0,90,10,3,16.14375,0,1,0,15522,204,10,16.587,16.701,16.53,16.701,-0.2,0,132,10,6.08345E+13,0,4,0,0,116,12,0,138,12,0,-43,0,0,5.425,-20,68,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,76,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,115,9,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,101,0,1,0,0,0,40,5,3,840971878,1667375160,1629500721,0,1,1,0,0,3,48,50,32,891302453,909647928,908079204,8292,49,807428913,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,98492.9,102223.04,32429.54,75,1,4,7848,3696,2472,48,51,32,51,56,32,13104,35.65001805,139.6601206,-1.233,1.3,-0.879,0.003,-0.5,-9.39,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-0.939,-1.203,-90.456,298
2.4,03:08.5,11.01450992,1596517389,1,5,0,5,2.2,0,135,2,5,1414,23,0,23,4,0,209,8,10223616,0,0,2949760,63,8,0,0,0,236,1,D,1109,81,1,146,6,11,29382705,0,0,0,0,66,15,1,0,0,49,15,0,0,0,0,0,0,0,0,14,15,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,140,15,0,0,1109,0,0,0,0,0,28,15,0,0,100,15,3,16.36875,0,1,0,15523,163,15,16.758,16.701,16.872,16.929,-0.1,0,219,15,6.09773E+13,0,4,0,0,206,1,0,42,1,0,-54,0,0,2.0181,-23,69,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,77,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,117,11,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,102,1,1,0,0,0,40,5,3,1679843632,1717641271,1663067704,0,1,1,0,0,3,48,50,32,891302453,909647928,908079204,8292,49,807428913,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,51240.55,48171.2,32218.4,75,3,4,7617.6,3696,2472,48,51,32,51,56,32,13104,35.65001805,139.6601206,-2.118,1.904,-0.635,0.299,0.232,-9.933,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-1.143,-0.967,-90.522,301
2.5,03:08.6,11.11450982,1596517389,4,8,0,5,-1,2,106,44,15,1451,21,0,21,3,0,211,10,10223616,0,0,2949760,138,10,0,0,0,244,11,D,1108,92,11,146,35,0,29383345,0,0,0,0,55,4,1,0,0,35,1,0,0,0,0,0,0,0,0,0,1,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,127,1,0,0,1110,0,0,0,0,0,54,4,0,0,91,4,3,16.48125,0,1,0,15523,122,4,16.815,16.758,17.043,17.043,0.2,0.2,198,4,6.11634E+13,0,4,0,0,91,6,0,219,6,0,-100,0,0,-0.5859,-28,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,78,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,118,12,0,0,0,0,255,1,0,0,0,0,0,0,0,0,0,0,0,103,2,1,0,0,0,40,5,3,958423353,926228537,857748275,0,1,1,0,0,3,48,50,32,891302453,909647928,908079204,8292,49,807428913,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,97280.8,48171.2,32218.4,74.5,1,1,4161.6,3696,2472,48,52,32,51,56,32,13104,35.65001805,139.6601206,-1.343,0.781,-0.604,0.464,1.184,-9.659,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-1.335,-0.786,-90.571,304
2.6,03:08.7,11.21450996,1596517389,8,12,0,5,-0.8,4,112,97,9,1510,21,0,21,3,0,213,12,10223616,0,0,2949760,219,12,0,0,0,242,5,D,1112,90,5,146,99,5,29384289,0,0,0,0,60,9,1,0,0,37,3,0,0,0,0,0,0,0,0,2,3,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,130,3,0,0,1111,0,0,0,0,0,63,9,0,0,100,9,3,16.70625,0,1,0,15523,122,9,17.328,17.214,17.328,17.214,0.4,0.1,96,9,6.13064E+13,0,4,0,0,169,11,0,67,11,0,0,0,0,-0.0651,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,120,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,104,3,1,0,0,0,40,5,3,924857441,1647321136,1629501284,0,1,1,0,0,3,48,50,32,891302453,909647928,908079204,8292,49,807428913,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,48444.9,102223.04,32429.54,74.5,1,4,4008,3696,2472,48,52,32,51,56,32,13104,35.65001805,139.6601206,2.466,0.885,0.11,0.198,0,-9.225,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-1.115,-0.709,-90.577,307
2.7,03:08.8,11.31450987,1596517389,11,15,0,5,3.3,6,158,138,3,1554,22,0,22,3,0,215,14,10223616,0,0,2949760,13,14,0,0,0,0,15,D,1117,102,15,147,150,10,30433569,0,0,0,0,65,14,1,0,0,39,5,0,0,0,0,0,0,0,0,4,5,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,138,5,0,0,1117,0,0,0,0,0,40,14,0,0,110,14,3,16.93125,0,1,0,15524,194,14,17.442,17.499,17.556,17.385,0.1,0.2,187,14,6.14495E+13,0,4,0,0,72,0,0,40,0,0,102,0,0,3.2767,34,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,106,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,105,4,1,0,0,0,40,5,3,1696609592,828776546,807429427,0,1,1,0,0,3,48,50,32,891302453,909647928,908079204,8292,49,807428913,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,56452.58,102223.04,32429.54,74.5,0,6,4392,3696,2472,48,52,32,51,56,32,13104,35.65001805,139.6601206,3.143,1.971,0.055,0.992,0.372,-10.187,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-0.879,-0.527,-90.56,310
2.8,03:08.9,11.41451001,1596517389,254,2,0,5,7.7,0,190,171,13,1577,22,0,22,3,0,200,0,10223616,0,0,2933376,35,0,0,0,0,250,9,D,1118,97,9,147,179,15,33579633,0,0,0,0,54,3,1,0,0,41,7,0,0,0,0,0,0,0,0,6,7,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,141,7,0,0,1118,0,0,0,0,0,241,3,0,0,102,3,3,17.15625,0,1,0,15523,245,3,17.727,17.67,17.727,17.67,-0.1,0.4,105,3,5.72632E+13,0,4,0,0,175,5,0,87,5,0,102,0,0,7.6601,45,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,107,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,106,5,1,0,0,0,40,5,3,958423353,1714495545,857747767,0,1,1,0,0,3,48,50,32,891302453,909647928,908079204,8292,49,807428913,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,55451.62,102223.04,32429.54,74.5,1,5,4315.2,3696,2472,48,52,32,51,56,32,13104,35.65001805,139.6601206,2.979,0.372,-0.543,0.446,0.058,-10.406,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-0.549,-0.428,-90.577,313
2.9,03:09.0,11.51450992,1596517389,2,6,0,5,8.9,2,206,184,7,1594,23,0,23,3,0,202,2,10223616,0,0,2933376,61,2,0,0,0,241,3,D,1116,92,3,147,188,4,34628513,0,0,0,0,59,8,1,0,0,43,9,0,0,0,0,0,0,0,0,8,9,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,142,9,0,0,1117,0,0,0,0,0,224,8,0,0,112,8,3,17.38125,0,1,0,15524,195,8,17.841,17.898,17.841,17.898,-0.4,0.4,104,8,5.73808E+13,0,4,0,0,247,10,0,95,10,0,81,0,0,8.68,16,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,109,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,107,6,1,0,0,0,40,5,3,840971878,875569208,1713386339,0,1,1,0,0,3,48,50,32,891302453,909647928,908079204,8292,49,807428913,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,101495.78,102223.04,32429.54,74.5,0,5,4315.2,3696,2472,48,52,32,51,56,32,13104,35.65001805,139.6601206,-2.246,-0.629,-0.94,0.574,-0.842,-10.635,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-0.588,-0.406,-90.659,316
3,03:09.1,11.61450982,1596517389,5,9,0,5,8.8,4,209,178,1,1596,22,0,22,3,0,205,4,10223616,0,0,2949760,74,4,0,0,0,248,13,D,1114,103,13,147,195,9,34628545,0,0,0,0,64,13,1,0,0,45,11,0,0,0,0,0,0,0,0,10,11,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,142,11,0,0,1115,0,0,0,0,0,230,13,0,0,120,13,3,17.55,0,1,0,15524,248,13,18.012,18.069,18.012,18.297,-0.2,0.4,7,13,5.75928E+13,0,4,0,0,250,15,0,88,15,0,81,0,0,8.6583,29,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,111,5,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,108,7,1,0,0,0,40,5,3,891304242,1714888803,958423353,0,1,1,0,0,3,48,50,32,891302453,909647928,908079202,8289,49,807428913,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,48237.67,48171.2,32218.4,74.5,2,4,4084.8,3696,2472,48,52,32,51,56,32,13104,35.65001805,139.6600698,-3.876,-1.672,-1.196,0.497,0.211,-8.978,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-0.884,-0.544,-90.758,319
3.1,03:09.2,11.71450996,1596517389,8,12,0,5,10,6,225,200,11,1614,19,0,19,3,0,207,6,10223616,0,0,2949760,86,6,0,0,0,254,7,D,1127,97,7,147,216,14,32531681,0,0,0,0,53,2,1,0,0,47,13,0,0,0,0,0,0,0,0,12,13,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,154,13,0,0,1125,0,0,0,0,0,215,2,0,0,114,2,3,17.83125,0,1,0,15524,14,2,18.468,18.525,18.126,18.411,0,0.3,88,2,5.77365E+13,0,4,0,0,244,4,0,36,4,0,67,0,0,10.1773,14,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,112,6,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,109,8,1,0,0,0,40,5,3,1713386339,943071285,1713386339,0,1,1,0,0,3,48,50,32,1713387618,892870757,908079202,8289,49,807428913,8241,49,1663067235,924856677,875569249,1696610356,49,52,32,48,56,32,54239.52,48171.2,32218.4,74.5,1,0,3777.6,3696,2472,48,52,32,51,56,32,13104,35.65001805,139.6600698,-0.885,2.502,-1.849,1.297,0.98,-10.126,-0.055,-0.195,-0.098,-0.012,0.119,0.024,-1.165,-0.39,-90.912,322
